Unnamed: 0,b'SEEG GLA3',b'SEEG GLA4',b'SEEG GLA5',b'SEEG GLA6',b'SEEG GLA7',b'SEEG GLA8',b'SEEG GLB1',b'SEEG GLB2',b'SEEG GLB3',b'SEEG GLB4',b'SEEG GLB5',b'SEEG GLB6',b'SEEG GLB7',b'SEEG GLB8',b'SEEG GLC1',b'SEEG GLC2',b'SEEG GLC3',b'SEEG GLC4',b'SEEG GLC5',b'SEEG GLC6',b'SEEG GLC7',b'SEEG GLC8',b'SEEG GLD1',b'SEEG GLD2',b'SEEG GLD3',b'SEEG GLD4',b'SEEG GLD5',b'SEEG GLD6',b'SEEG GLD7',b'SEEG GLD8',b'SEEG GLE1',b'SEEG GLE2',b'SEEG GLE3',b'SEEG GLE4',b'SEEG GLE5',b'SEEG GLE6',b'SEEG GLE7',b'SEEG GLE8',b'SEEG GLF1',b'SEEG GLF2',b'SEEG GLF3',b'SEEG GLF4',b'SEEG GLF5',b'SEEG GLF6',b'SEEG GLF7',b'SEEG GLF8',b'SEEG GLG1',b'SEEG GLG2',b'SEEG GLG3',b'SEEG GLG4',b'SEEG GLG5',b'SEEG GLG6',b'SEEG GLG7',b'SEEG GLG8',b'SEEG GLH1',b'SEEG GLH2',b'SEEG GLH3',b'SEEG GLH4',b'SEEG GLH5',b'SEEG GLH6',b'SEEG GLH7',b'SEEG GLH8',b'SEEG ILa1',b'SEEG ILa2',b'SEEG ILa3',b'SEEG ILa4',b'SEEG ILb1',b'SEEG ILb2',b'SEEG ILb3',b'SEEG ILb4',b'SEEG ILc1',b'SEEG ILc2',b'SEEG ILc3',b'SEEG ILc4'
39494,-0.3913177512523331,-15.15074834880144,-7.271844353238265,-2.016655392947154,-15.451708591213166,-21.40746181816305,-4.687491894074212,-7.288041935934205,-2.016292770150454,-0.7497962044247318,-3.823411079788943,-0.2485798049445589,-9.1997267802716,-16.518169501108403,-0.5549272274350997,2.02541794307902,1.3710846909257854,0.1683919884298575,2.81759252546772,-5.897654021895945,-6.286026308974405,-6.017643211576985,-0.6094721600361293,0.9835030980935316,9.724659170192394,12.84909950020236,16.271394445269333,0.9129695898447304,-1.1240253245369,3.161635536358657,-2.62387202075982,1.296468091879495,7.121660242429678,8.322671420773949,6.185842386808951,-1.736043264279712,-2.205637350105802,2.913684986678888,-1.971297036759716,0.5741666544270508,2.0136499917955173,-1.410838794407367,-9.890260295709608,-5.13768559448324,-8.52014213454723,0.7412942838116761,-1.5904098371417137,-0.8718959218061506,-1.6085224917284149,-3.112694572422097,-31.14482910139124,-9.721264623522838,-2.597111741380274,7.091655819993636,0.5623633576234686,-2.131696677590429,0.5408336990548499,-1.7720390080196071,-6.08160574762751,5.004305714941596,13.09408094148498,5.94561100005359,10.926997321845606,1.8876570767207863,-1.897894024597907,-0.2565549882217647,3.9671828051402778,12.432497431670852,12.290364048673514,-5.13263119534139,-31.54269747059553,-13.342896384302833,-8.775598328862397,7.921669790728909
39495,0.2229207806927873,-11.2988927362524,-3.451749140412124,0.5349734419356673,-13.100963005968415,-20.41030908282703,-3.2297690476791407,-5.139665304631379,0.92866034452864,2.908106351967485,1.5331402964055452,5.12584692883022,-6.0178281111123,-18.758704611486653,0.6458511658423773,4.113162722792592,4.4378004369463575,5.4143856253081495,7.197266216095175,-2.917549053852948,-5.653162184587226,-6.639480576200392,1.625006562184849,1.321902292448413,10.961179107046672,12.599587233748792,15.86322458352932,0.7903037757635867,-2.6695418951659,2.9111960993625026,-0.663394384006045,1.5951502379941267,7.237375812784045,8.12650782258684,4.103682191991563,-5.121729444594682,-10.42822509777748,1.1036943149916594,-1.4034604902157133,0.0137734411674227,1.1493886549394223,-1.2900380011678925,-10.17298688360268,-8.334927416390286,-15.480674899907385,-2.266146311245782,-2.356518271145278,-1.3232886502489225,-2.634260024923239,-2.9940365836671727,-31.53394037775898,-9.990885183660042,-6.597909221489778,2.9993810546652693,-0.5599499239931001,-2.4083972153925366,0.857344588343176,-1.4100867525998608,-7.45808724850506,-0.7520730854659148,5.655760403551037,3.635597276617203,6.886378438759169,0.609531107551886,-3.3121774677269555,-1.981638170540088,1.2392805653157493,11.215746486973435,11.35266670958102,-5.336407585551923,-47.67484539468211,-12.535444651933034,-8.092244040127213,6.434174826834435
39496,0.7572194513097846,-6.1385084070746885,0.8549493761484364,2.945666614365246,-9.518889976756174,-17.798522496184145,-1.5814162222360684,-2.491803037255253,4.055189869354188,6.619271909256563,6.635995526527583,10.113474578651886,-2.2219310973435413,-19.42258634697452,1.708196587699196,5.699058542278098,7.330937350293338,10.22626950425173,10.947900820998694,0.5369880728693042,-4.348796737161632,-6.695847928882577,3.531714603881214,1.447456690747612,11.132436098973608,11.186512785639264,14.082896788080138,0.817306648157528,-3.716342352426097,2.4377374311090083,1.1672869409615023,1.6210339772390667,6.546243797617125,7.065276989538424,1.6810148807032572,-7.841737353416029,-17.340736548931286,-0.761528629396214,-0.8254357251055929,-0.6761727727770851,-0.0360347518204253,-1.3330626966040775,-9.730873180534472,-10.54516862633945,-20.84050727211245,-5.240270373172292,-3.033614725063769,-1.851890448644073,-3.636994033455752,-2.90890810344418,-29.52996089596135,-9.408431515403093,-9.963822530948326,-1.5478307176552395,-1.864985421506802,-2.696657037014524,0.9010258671479552,-1.1732046253019448,-8.34845992288186,-6.3953561638002645,-2.1759291406620305,0.384186914932537,2.2621581327214537,-0.6645404560949197,-4.485653829886326,-3.621102346876143,-1.6168901674663263,8.892289286250152,9.34101698246694,-4.977234524542944,-58.831413559237205,-10.379520119888705,-6.811201479319448,4.243669394288945
39497,1.2008461674333664,-0.0846684948923492,5.1124129310492,4.9382424997456695,-5.090711090320482,-13.829250068146068,0.0962734990124602,0.4280094878779319,7.08121209844142,9.977137032804803,10.929240935434455,14.204798617420533,1.7807009356028267,-18.52195612221341,2.4870443776848363,6.617960559573608,9.705848762624662,14.141135792997536,13.707607424159054,4.101115455630335,-2.5432474204709736,-6.232146428000503,4.946131424276534,1.3267877077309118,10.21235759196371,8.74651907779956,11.072748073049413,0.9248365447641056,-4.199185855952134,1.768045401376243,2.6940189922330404,1.3726550291596666,5.08639070724457,5.220570856560642,-0.8831096427560291,-9.705436454188217,-22.26127425359449,-2.456919220495044,-0.2983554027586435,-1.4332624602371589,-1.4571879228835254,-1.5658429799017115,-8.750529280781787,-11.752412607891754,-24.10886130303977,-7.7967468197508945,-3.5683030992088747,-2.4172577450137767,-4.497909949299495,-2.919173029042092,-25.570824037031592,-8.226367169245751,-12.427450319226102,-5.953300756651249,-3.2533371558801067,-2.9885028575006105,0.6862658124928218,-1.1092463173833371,-8.783426951855539,-11.428013039094962,-9.64317534763426,-3.5750233911821856,-2.5524146030226773,-1.856564765183861,-5.335451376221774,-5.076522964821538,-4.398468919986224,5.607762726140168,6.407770108089701,-4.135564685391857,-63.91187151698784,-7.0895650618281465,-5.034837574392033,1.5779644471825471
39498,1.5529673550421172,6.332877617314587,8.788938446057388,6.286949755329059,-0.2847633092039041,-8.86175711923562,1.6515592848276983,3.36034239843352,9.708837488760317,12.588676222318115,13.955501595290407,16.972081400827584,5.560700067218,-16.199822401619627,2.876449014758203,6.78675564203738,11.25194571679696,16.77988167053669,15.206692745770855,7.379409410706549,-0.4689169218300019,-5.328717557459665,5.773490345138188,0.9638528918981032,8.289879984050064,5.51592707471676,7.0862310422777215,1.0152164957633765,-4.139662066692616,0.9433099917879584,3.796025403116344,0.8917498324326054,2.990262378005013,2.7643963809127263,-3.3825500207090653,-10.642304341505907,-24.78077335395337,-3.797757779977604,0.1375540438519976,-2.1719933116214545,-2.977760883697752,-1.9646816535392737,-7.455440991159024,-12.078432565907097,-25.055606206434703,-9.599123915915316,-3.904732066376208,-2.951523668962679,-5.088001419251201,-3.041735454529371,-20.24322580160934,-6.748601733480418,-13.816095373389548,-9.630252926336592,-4.590193188364552,-3.2479249453760963,0.2745575585374475,-1.2190049767343862,-8.809076425038715,-15.411285836493574,-16.02766434120968,-7.85166489581831,-7.144411936728913,-2.8905919205739603,-5.798773607295846,-6.24995097029448,-6.900643733051255,1.6226425768756538,2.8032783916465704,-2.9421008883256463,-62.47943751278143,-3.008140844105865,-2.8973218465078445,-1.2794803580535912
39499,1.8176245586684892,12.518055463183517,11.419839790176262,6.844129942715087,4.400856966568141,-3.3247732887917465,2.9574786576646104,6.038236469623799,11.654636313376225,14.119683789826572,15.40697477357852,18.117681020608263,8.716054271313219,-12.710063508095963,2.824242208741281,6.212087558803024,11.732710104236434,17.88584649144061,15.29563009977188,9.993326596276292,1.6118774036888015,-4.087615012605442,5.993456868519173,0.399550910961057,5.560316468229779,1.807866554842692,2.4673715015252182,0.9836766056156352,-3.6340863632250833,0.0198901095200805,4.415445494579084,0.2575322992792174,0.4723734796021195,-0.056531616792184,-5.618394860907627,-10.696208722657335,-24.79821601021601,-4.658733713735792,0.4661427461547987,-2.793660388682375,-4.42365786827033,-2.456362834595763,-6.064950669323844,-11.742019055849797,-23.724048197059105,-10.39843438198582,-3.990570164403005,-3.3676784155509343,-5.285235690117592,-3.242256715940224,-14.190427984684453,-5.27318739064204,-14.059479390551612,-12.07457934269151,-5.718958586935623,-3.4154816456162647,-0.2353284293143076,-1.4544358909849546,-8.468823519768309,-18.004554988810717,-20.72362755386664,-11.940760762562634,-11.119394189435171,-3.6971199098865153,-5.837592315691558,-7.049696788193392,-8.932060334738056,-2.709799777912071,-1.1467132785984568,-1.5603323042924984,-54.79490194353969,1.432608707886249,-0.5530900606587775,-4.0218354418298015
39500,1.998762404132384,17.866307302782726,12.662537313254202,6.557707382823922,8.494211730149685,2.320553283942421,3.923134879830645,8.213061303206183,12.680683163525307,14.33501742029295,15.158500169975294,17.50887271097163,10.918192639160434,-8.3885720746466,2.339646898132487,4.986947156527546,11.018761520133792,17.350938954137334,13.961073681265828,11.628057370289246,3.4424669658111,-2.6200914288583577,5.655003823968034,-0.2939196395391983,2.3046936060849204,-2.0186352894137025,-2.378707147459449,0.7415048033445707,-2.831019205743918,-0.9317543404394808,4.557852599455481,-0.424800744677591,-2.1936959520610566,-2.945881025627135,-7.412139078551185,-10.003378685440028,-22.512882949144387,-4.983398365275449,0.694160431609386,-3.199475672048957,-5.60318227185464,-2.92673130264692,-4.755261598908742,-11.003486623120084,-20.40718495329127,-10.061452402944512,-3.784491119963628,-3.572308243798476,-4.9933609968247294,-3.4380691004586987,-8.0188540401664,-4.0375949197158,-13.18671374852917,-12.92863468847308,-6.479967324437541,-3.418138550444278,-0.7232232711159502,-1.7253895007374485,-7.789840891697787,-18.99538872111848,-23.299803177855104,-15.28677990651576,-14.13816965089958,-4.218491393011483,-5.44231273412819,-7.397839079298044,-10.33040881507458,-6.978004400382279,-5.07248777894965,-0.1657401189598996,-41.77277746862628,5.759942538115366,1.8348251320728537,-6.353963601568964
39501,2.096376482087842,21.826091856353763,12.337495364946925,5.47730743535996,11.60131736919971,7.618955658121933,4.499924480089541,9.679186151558469,12.622896458320437,13.129060496757855,13.278920725234302,15.194814541644789,11.949068208414742,-3.6190126168398096,1.492694376856698,3.2767782962987986,9.109505924857457,15.22645249512575,11.328064243250648,12.072691065526518,4.805785475754361,-1.0365061352466836,4.862838052969587,-1.0231470078478475,-1.1407137535451042,-5.5945311913589535,-7.0217653370139095,0.2368593531064743,-1.9024779753123735,-1.830582389854529,4.284265711766119,-1.0397760745876334,-4.706513360762897,-5.589617675222445,-8.617298591041912,-8.758561305085644,-18.376625583656832,-4.783632308669604,0.8461515698484103,-3.305194984692788,-6.3319598128332215,-3.2369661935107654,-3.629027469118135,-10.104371965843749,-15.592405604940703,-8.584796474703914,-3.264137620749452,-3.481025895651674,-4.159742923625524,-3.5103323570571314,-2.2177756088049985,-3.175697246562862,-11.314199229606151,-12.02831975141419,-6.732005692612776,-3.1828966621982486,-1.0672392392514394,-1.914166654123331,-6.7768270910552815,-18.317526552923063,-23.54353237773086,-17.36117792035011,-15.948433838424595,-4.4147446044635945,-4.633999378573971,-7.238804615359162,-10.97679203815374,-10.75540128468314,-8.597372859027475,1.0757600494604609,-24.866569372426543,9.5140862565128,4.10565000267462,-8.026073996059724
39502,2.1045981938047,23.957559372814988,10.450284041855037,3.748153781258624,13.447719730394072,12.157507479108313,4.6822796210827065,10.294841606294284,11.413302727072145,10.54270063416302,10.019622794580515,11.403354878927749,11.724751602062645,1.2030440843464263,0.4053684808714919,1.2970655715491164,6.140176521146114,11.717439798278775,7.648050559619425,11.248387476492626,5.552037411252307,0.5603498787727131,3.75781218184522,-1.686626630389005,-4.42123383551711,-8.57792401350677,-11.0457453435974,-0.5304451773383698,-1.0136745654369104,-2.5911244349306197,3.696321612686702,-1.4793477526119994,-6.772538612296668,-7.691246037330812,-9.129165652168435,-7.175539489784897,-13.014701662456805,-4.130169273309615,0.9564583710541972,-3.0551805615738283,-6.459402482283563,-3.245579451739478,-2.6988945631514283,-9.213173354012724,-9.883919206179964,-6.093856649967948,-2.4332906989000294,-3.0343082645568287,-2.789516886383958,-3.324062058931765,2.8957347428991977,-2.693868959170565,-8.627004398353929,-9.427575400717227,-6.373803160025182,-2.6521059155082427,-1.1643912359615405,-1.8959746402588555,-5.414586178271226,-16.055204544009655,-21.48203061562061,-17.742611774858307,-16.408063716947442,-4.269102422240027,-3.4647394034912,-6.547981155087506,-10.80741979971606,-13.647521553967415,-11.376430845535,2.0275232470927427,-5.897875042046709,12.299976254366108,6.110276955961877,-8.861971606988307
39503,2.012143980030002,23.981974892383423,7.192216596955412,1.5933717432663477,13.905089129719252,15.597423081303932,4.503226491376166,9.99690580737316,9.09337433243567,6.764601644124135,5.781899378831714,6.517747358391988,10.302761611249256,5.70400187988677,-0.7644874978070736,-0.7145833088346824,2.372806839075389,7.161314978452153,3.27389168893705,9.220737830775263,5.616390523710868,2.078340691397515,2.494455236979697,-2.189084707166857,-7.202825029433397,-10.68864221916306,-14.087709764881591,-1.5029192710328942,-0.2961213938207159,-3.1319127745268576,2.917154899360677,-1.6600297830301771,-8.142032359408605,-9.006324223935675,-8.892435540286163,-5.448869669398034,-7.1279160449171535,-3.136386251878418,1.059815253482992,-2.433763146802488,-5.893080225652913,-2.833192976274918,-1.8882708382843645,-8.387155144554727,-3.915052284061336,-2.827319142189014,-1.3269196485824326,-2.2112610635801686,-0.9536249262024435,-2.753368641513865,7.198425451107172,-2.4706939732657824,-5.356710721222202,-5.396981364861435,-5.362452993094999,-1.7980021523677656,-0.9490863535559372,-1.562359778626736,-3.679219214309372,-12.43353719150271,-17.37829316323915,-16.18809808623091,-15.497686240256384,-3.792133839354083,-2.0157798101027904,-5.339074423462432,-9.821281288324569,-15.337352643469762,-13.132626831371248,2.5976802989633265,13.149961910053914,13.831054049157151,7.718921753202328,-8.778589547000422
