Unnamed: 0,b'SEEG GLA3',b'SEEG GLA4',b'SEEG GLA5',b'SEEG GLA6',b'SEEG GLA7',b'SEEG GLA8',b'SEEG GLB1',b'SEEG GLB2',b'SEEG GLB3',b'SEEG GLB4',b'SEEG GLB5',b'SEEG GLB6',b'SEEG GLB7',b'SEEG GLB8',b'SEEG GLC1',b'SEEG GLC2',b'SEEG GLC3',b'SEEG GLC4',b'SEEG GLC5',b'SEEG GLC6',b'SEEG GLC7',b'SEEG GLC8',b'SEEG GLD1',b'SEEG GLD2',b'SEEG GLD3',b'SEEG GLD4',b'SEEG GLD5',b'SEEG GLD6',b'SEEG GLD7',b'SEEG GLD8',b'SEEG GLE1',b'SEEG GLE2',b'SEEG GLE3',b'SEEG GLE4',b'SEEG GLE5',b'SEEG GLE6',b'SEEG GLE7',b'SEEG GLE8',b'SEEG GLF1',b'SEEG GLF2',b'SEEG GLF3',b'SEEG GLF4',b'SEEG GLF5',b'SEEG GLF6',b'SEEG GLF7',b'SEEG GLF8',b'SEEG GLG1',b'SEEG GLG2',b'SEEG GLG3',b'SEEG GLG4',b'SEEG GLG5',b'SEEG GLG6',b'SEEG GLG7',b'SEEG GLG8',b'SEEG GLH1',b'SEEG GLH2',b'SEEG GLH3',b'SEEG GLH4',b'SEEG GLH5',b'SEEG GLH6',b'SEEG GLH7',b'SEEG GLH8',b'SEEG ILa1',b'SEEG ILa2',b'SEEG ILa3',b'SEEG ILa4',b'SEEG ILb1',b'SEEG ILb2',b'SEEG ILb3',b'SEEG ILb4',b'SEEG ILc1',b'SEEG ILc2',b'SEEG ILc3',b'SEEG ILc4'
36378,1.36758574680139,-5.040465800265534,4.442802841762634,5.883110942892578,-1.4681551228882492,-34.790946332614524,-1.831685619012993,-0.1865447429982903,-4.042169621064054,-1.3141339510050043,-0.5389556397193996,-2.832542511616296,-12.52919078755487,-34.473597675607024,-2.415981299470067,-5.954476310536538,-1.4225276595352012,-5.684077572334931,-4.160926731338924,-8.700818713252065,-14.038059223898648,-34.359848330543976,-9.193709332848297,-4.825819933944641,-5.5609960918048245,-4.851946543781739,-0.4549958562264017,0.3096962778229726,4.241541942443916,16.62734116529234,-0.5995044334124202,-1.5317296323182146,-1.6209138794071896,0.105255507718788,4.920648126995967,16.63234829088281,23.62605984951345,28.371453965244356,0.8652917853223119,-0.5273945830711142,1.9916239566710896,3.282284670079177,5.098308389972994,33.71573473604299,51.24527210646788,20.917777321867145,1.1838477666065508,1.6459350443996117,5.11692447656432,4.704432444460188,-12.508003366764754,36.17485030574107,38.93043344877334,3.179450909591,0.0781146790794771,0.2883750114095383,5.928663145710134,11.488295828437693,8.864554918642332,13.95947026299932,14.419798016473496,-36.74666430596424,0.0353832306292012,2.792440538289107,-5.441153630480229,-5.549777685802352,-2.5335614270990163,-5.937725133320782,-8.716616478308437,5.013347630993335,-23.501027992880694,-9.478427047584304,-17.021856322464096,-8.38174911736431
36379,-0.4630975185030418,-6.83267024233436,4.677144434636179,3.908558288080858,-3.51714083520626,-32.98462503472625,-3.3973357411909,-1.3021012578772018,-7.361271960545114,-5.117432158466588,-2.713065593832852,-5.515164916377865,-16.286820438709455,-45.97250414509209,-3.6267297955626216,-5.928746884367526,-2.725678573799862,-10.056570570368264,-5.196590001783783,-10.77722235553192,-18.195723734569555,-37.40047600973186,-8.291776455895407,-6.794934052915809,-8.113377461862319,-7.850646340797645,-2.3198605835013018,-2.1595065321636566,2.3315197656247544,14.72580505998459,-2.0745265871924867,-3.5783129109886085,-2.910852239207385,-2.236487250644685,1.454758288145638,12.548517310271915,27.470017186219057,28.761795833993293,-0.4551291119666523,-1.7270246341402955,0.609865883679816,2.587859690573658,5.670803581230323,20.33825516714464,53.10349024455604,19.865002713263355,-0.1799938588220893,0.9425086423128992,3.6572978366980378,4.501169649443056,-16.919740618265717,33.263760571697375,35.524266433070686,0.1471773358155432,-1.080072535478792,-0.3157121669727509,4.631311704702402,11.736356599431591,7.381155806341801,11.83749636975842,16.380976941590234,-28.29508851348956,1.5689664358853044,2.388864103446433,-6.264745356621705,-7.930496313349704,-0.0966813478773125,-6.018017447363145,-10.433334184484858,4.356108768954375,-30.460405359192272,1.9853470671366755,-12.353117572770064,-10.99125345603327
36380,-2.151090561492944,-7.882890010277905,4.613346416235809,1.9122038573105309,-4.680766156999517,-27.69783793279278,-4.781449872938374,-2.3673518726519704,-9.936669823597317,-8.225847710539265,-4.388741533073914,-7.378420567314813,-18.2756651470082,-53.21574449490236,-4.672208529972896,-5.389553248677865,-3.896922306085565,-13.406654662314365,-5.7030701096120575,-11.768711068177115,-20.536728944242498,-37.04669387862425,-6.805376002005424,-8.064742357773483,-9.899489738580268,-10.113768054498742,-3.940689772942821,-4.367842565736862,0.5073169797234808,11.503313387290538,-3.491249515657759,-5.377364162732944,-3.9581775414514233,-4.324679451450344,-1.859187069984212,8.106614961562666,30.410800054916685,26.861115516685253,-1.8729097075554375,-2.8713499739509976,-0.8157401805914933,1.9054048996955395,6.781044010397676,6.522331615756612,51.55390500383175,17.380006009369335,-1.6595711527910926,0.0376728894282939,1.83180994556234,4.135528168778753,-18.52551198087612,28.17969680558628,29.075797598090904,-2.66977512734472,-2.3262660979675385,-1.0756467648769097,2.7490578716625227,10.80510664231718,5.055329812296377,8.571246519077176,16.588128699550353,-17.123449304962943,3.354777598348451,1.9143404480922288,-6.502058266365963,-9.498639886237092,2.4748500502189263,-5.643308549668201,-11.354360290260866,3.271821098492077,-33.60207778350872,13.566453242695568,-5.885971941084809,-12.439775611471925
36381,-3.551597583318088,-8.067116185030637,4.429801657526946,0.2504814837610941,-4.769404022236283,-19.44739387623011,-5.855031460910741,-3.2553091961743337,-11.50979973772542,-10.305155399068468,-5.301033149117936,-8.113552255646976,-18.20580671079919,-55.45904190491307,-5.458912161910804,-4.378629712446672,-4.802040439949514,-15.392909912788737,-5.541172738798467,-11.522286576790613,-20.79286830251133,-33.327357268315154,-4.83069326341139,-8.575789526390738,-10.762375697894958,-11.425213128587096,-5.102052684232402,-6.110617271800998,-1.1033257095644702,7.211533922406137,-4.693778949302097,-6.745969900728126,-4.654220158619731,-5.950983346373777,-4.728247485016567,3.521287275715044,31.9227510307353,22.70291541378984,-3.2274096481892776,-3.828057246720924,-2.123928067809952,1.28686668603107,8.098549050176995,-6.957136408177052,46.28039671142278,13.477305689010944,-3.084290907558376,-0.9385745730953052,-0.1480314256683681,3.650541511223731,-17.37341915207629,21.07163784466469,20.01351987117349,-5.063639077962296,-3.504469708123987,-1.8800763773134637,0.505240951776202,8.845926203105291,2.101933347608227,4.345329633931226,15.046205543106256,-4.258250239376417,5.3977983040835085,1.4924053463523124,-6.19364286211408,-10.138570825804448,4.914310234993027,-4.832588868419756,-11.387701731632804,1.8180224474600168,-32.95798953542949,23.962107618139584,1.8767902810337256,-12.554745964282825
36382,-4.557489321207485,-7.364113416875569,4.277512188254218,-0.8141859621890778,-3.7670501895073465,-9.092368179728664,-6.508005032986244,-3.85735139747464,-11.931565156643678,-11.15264975135862,-5.298096520751069,-7.570434949411751,-16.028684967774232,-52.45874519690389,-5.905382922692152,-2.986649802511908,-5.32859949096165,-15.82255659842498,-4.648809277855822,-10.023126029316217,-18.92185798345591,-26.59882648788533,-2.502500256294613,-8.348710368890885,-10.63912429925345,-11.665748692402936,-5.642777037080839,-7.235774882035203,-2.4219191234316675,2.205005359132888,-5.541099379637224,-7.540825475035772,-4.928317666667375,-6.962743088851558,-6.92971976351626,-1.030255449958047,31.488505580528727,16.513822170052578,-4.358440170858104,-4.480536448334631,-3.1749279494704368,0.7502380277390033,9.205547725892083,-19.42065888408191,37.236845838488925,8.286942147724732,-4.284077221584234,-1.8481846195629503,-2.0645572547177,3.066591465651708,-13.84562462234438,12.239276484008494,9.0106900121663,-6.8918331495502985,-4.454532397123398,-2.6040952185374024,-1.8389537284430264,6.102347427600998,-1.1984857363327897,-0.5570699870342136,11.930850014322443,9.078027601590003,7.609866521280876,1.220624741574116,-5.428217577357897,-9.829684297515946,6.961359966163038,-3.63780662109282,-10.513509741554705,0.093342099753894,-29.020365110766885,31.98758139319189,10.240917213827752,-11.310906008918735
36383,-5.107066690940999,-5.857375289523129,4.252761212811951,-1.1512223754056272,-1.8366327862812053,2.2585149833713194,-6.660609236777812,-4.095676644655693,-11.176978505185929,-10.718393024035969,-4.363430500089866,-5.782763951262947,-11.950238530068866,-44.50249074306196,-5.950416211264612,-1.3444344949450275,-5.400015490451997,-14.672527810027882,-3.0568963649662297,-7.40284312943714,-15.116638507696145,-17.51278261221562,0.0142120255984104,-7.47513063984435,-9.565465171718865,-10.825007553138416,-5.477484654115984,-7.659785961532501,-3.4216976918608606,-3.090791545816404,-5.923118920143996,-7.673346065775893,-4.755218855289256,-7.278200132178039,-8.328622572094925,-5.399169992190195,28.69057093451976,8.707166164815874,-5.124517934200386,-4.74156126969266,-3.8659616556404113,0.2811651419136473,9.667369625682216,-30.289272145253197,24.710416594516552,2.065288043525913,-5.109046526285071,-2.5631421568336274,-3.71884480057893,2.38076619934292,-8.598807888044895,2.141166543979104,-3.0632003030237382,-8.084363787453162,-5.032056337954666,-3.126261921032983,-4.015134443860736,2.8803831808537788,-4.526953276378766,-5.769795403746103,7.568008341194843,21.59356907463351,9.806682379368583,1.1555006009384374,-4.327631313685749,-8.644553517025306,8.391838987977202,-2.1411407567345906,-8.788053038212821,-1.7683849070161688,-22.64005371456404,36.71274154509295,18.38414837492153,-8.835514631486458
36384,-5.186481947104642,-3.724100285898226,4.381427587535539,-0.7776079348729915,0.7010887031389827,13.371012875200456,-6.272624961765883,-3.9319692107689774,-9.34562651924178,-9.107084544930917,-2.6192194373404143,-2.96775238164964,-6.412256336937582,-32.382200178396054,-5.560182852732306,0.3907238048082638,-4.98559063184325,-12.090926358671307,-0.8933980606328158,-3.929557998226487,-9.786877160618111,-6.952455009617719,2.5357317881568204,-6.100956270040603,-7.669706362304419,-9.00161955266297,-4.608688907262131,-7.375240824390842,-4.121992528912221,-8.218396127869863,-5.773553239104023,-7.11895940516597,-4.156945005269764,-6.892960820847487,-8.8839820600832,-9.45161506615986,23.300403063032675,-0.1410679080119143,-5.419115791231955,-4.563560386150112,-4.141231765036444,-0.1593324564274549,9.106733108228802,-39.08275090905506,9.352224611700969,-4.806988790118912,-5.446887093725858,-2.9816711575317134,-4.951767792229633,1.5726959738528,-2.475217489015422,-8.613738313811712,-15.211897900459393,-8.641536757562658,-5.127045505884476,-3.3452469287084536,-5.778116414170718,-0.4852116191264357,-7.556764903598081,-10.86868375038368,2.4002375419697093,32.064480537134685,11.72372253012955,1.30397665982402,-3.0295979407087,-6.73749282784485,9.043632978991567,-0.4499878825371267,-6.340910240787878,-3.608369252145833,-14.882923261633056,37.56912493701481,25.438662641665506,-5.395944809817866
36385,-4.82699016289463,-1.2127319570767328,4.6169387953582985,0.150403018513443,3.4125653302768115,23.026649002638887,-5.349390264936621,-3.3714059196416377,-6.648169451553702,-6.56068282595467,-0.3102651911631369,0.500071958534954,-0.0435042489406881,-17.311841934904685,-4.7335000175099085,2.0520417897054903,-4.105257167962991,-8.378719639334284,1.6258041688383076,0.0197247049465282,-3.5143006427182866,4.056456799801863,4.873474205173386,-4.404617386932963,-5.15691655370328,-6.391530528384914,-3.127820799431224,-6.449267541495618,-4.575756824230872,-12.730484679209626,-5.0782239603311154,-5.919656536876312,-3.199043328328376,-5.877235441081876,-8.643934939005222,-13.055233228070716,15.35085956621582,-9.333083417419692,-5.183128248998757,-3.9443519559427087,-3.995452088618977,-0.6224335841325692,7.271350916673581,-45.4168429356179,-7.833869808099109,-11.841916562120236,-5.236002123546432,-3.040605980611537,-5.658927823663218,0.6157269027538788,3.604970868393769,-19.29386751820301,-26.39726703697639,-8.623057012716203,-4.679043387203553,-3.1939983606681555,-6.93267272970392,-3.665044871859882,-9.984675717654875,-15.404613418790026,-3.056907948793252,39.46686702469692,13.049607579189104,1.622728761620749,-1.6705256490521336,-4.3251448180548016,8.835508884195791,1.3101484397284906,-3.3653776729496334,-5.25675508071652,-6.866225510891682,34.41518271036321,30.58408291212484,-1.3708163059932883
36386,-4.097772973526567,1.3879587794782526,4.851684981378867,1.3678334460093995,5.814515748864499,30.1643682598451,-3.943821923431882,-2.4617005936871794,-3.380718279244232,-3.4243551542703528,2.229361157752149,4.137796152939877,6.413848877715879,-0.7988375798422279,-3.504603359311582,3.4815074588316213,-2.828424499118744,-3.953911491964893,4.218744925300788,4.001546512621463,3.013182232184579,14.450858325953416,6.849070661657091,-2.5733541259472474,-2.285347449874142,-3.265919016072369,-1.2049700417330835,-5.013087851480943,-4.852510050556253,-16.230988929274968,-3.877866277635513,-4.179635671289082,-1.981878766234546,-4.364515608307375,-7.731020801872368,-16.069403124065914,5.179551779272262,-18.10429329986177,-4.41221644164176,-2.9277739521139816,-3.470862610490354,-1.1565410001953669,4.085179967799133,-49.00433324725199,-25.54844471378125,-18.4764540517416,-4.47299320316627,-2.722536145396175,-5.7981177920271545,-0.5087043655218183,8.757461115954374,-29.092290086230584,-35.6320932065319,-8.130692344917415,-3.686897991851401,-2.6496556187077736,-7.353757053975841,-6.36613898265755,-11.559690602606244,-18.942308253146123,-8.264273790726694,43.08830180869819,13.472584259190988,2.0253377620221698,-0.3705757015836874,-1.66151069121547,7.776682163527764,3.004505792282288,-0.1027666722219881,-6.54892080708724,0.4011421403212656,27.55238606870699,33.14098231917932,2.7922081629845734
36387,-3.095514257868178,3.784240963496794,4.9396395583405255,2.5487901643488327,7.446375066869011,34.00539870399097,-2.1540275041874515,-1.287461316543587,0.109684279491413,-0.1004094103243877,4.622453991829333,7.419407450064158,12.193658495420513,15.516545259718608,-1.9429656516875664,4.547215381864398,-1.2670577381156372,0.6974594305630626,6.569650155610292,7.558274167879476,9.08084007004178,23.240003496817863,8.309362357261241,-0.7807239650541423,0.6620700173522539,0.0586998200031484,0.931423143873351,-3.2441766654660635,-5.019648048571347,-18.411225608317643,-2.2651491442069163,-2.054629061832755,-0.6282152756537187,-2.533388030944493,-6.320159833458345,-18.34230790390173,-6.565897706388549,-25.688249189812456,-3.158278220711729,-1.5992484625715546,-2.6485307323393825,-1.7923574190891116,-0.3241774019542663,-49.66270985181652,-42.29766381836072,-24.11820685043521,-3.213724275820425,-2.057040990367906,-5.388994016836916,-1.7962936901933255,12.24084983103878,-37.19073798974829,-42.07207115543639,-7.287436460885326,-2.21189937970144,-1.7379901307557577,-6.998205497642594,-8.35712838414526,-12.106864374905642,-21.101656292075376,-12.709768242797104,42.60552558468151,12.733476452676983,2.3963385257870544,0.7773682833441699,0.989645867185416,5.966016255924914,4.499114056109031,3.178097590859023,-7.342581627743688,6.151945439888756,17.690747934399017,32.65431766867209,6.627194499662754
