Unnamed: 0,b'SEEG GLA1',b'SEEG GLA2',b'SEEG GLA3',b'SEEG GLA4',b'SEEG GLA5',b'SEEG GLA6',b'SEEG GLA7',b'SEEG GLA8',b'SEEG GLB1',b'SEEG GLB2',b'SEEG GLB3',b'SEEG GLB4',b'SEEG GLB5',b'SEEG GLB6',b'SEEG GLB7',b'SEEG GLB8',b'SEEG GLC1',b'SEEG GLC2',b'SEEG GLC3',b'SEEG GLC4',b'SEEG GLC5',b'SEEG GLC6',b'SEEG GLC7',b'SEEG GLC8',b'SEEG GLD1',b'SEEG GLD2',b'SEEG GLD3',b'SEEG GLD4',b'SEEG GLD5',b'SEEG GLD6',b'SEEG GLD7',b'SEEG GLD8',b'SEEG GLE1',b'SEEG GLE2',b'SEEG GLE3',b'SEEG GLE4',b'SEEG GLE5',b'SEEG GLE6',b'SEEG GLE7',b'SEEG GLE8',b'SEEG GLF1',b'SEEG GLF2',b'SEEG GLF3',b'SEEG GLF4',b'SEEG GLF5',b'SEEG GLF6',b'SEEG GLF7',b'SEEG GLF8',b'SEEG GLG1',b'SEEG GLG2',b'SEEG GLG3',b'SEEG GLG4',b'SEEG GLG5',b'SEEG GLG6',b'SEEG GLG7',b'SEEG GLG8',b'SEEG GLH1',b'SEEG GLH2',b'SEEG GLH3',b'SEEG GLH4',b'SEEG GLH5',b'SEEG GLH6',b'SEEG GLH7',b'SEEG GLH8',b'SEEG ILa1',b'SEEG ILa2',b'SEEG ILa3',b'SEEG ILa4',b'SEEG ILb1',b'SEEG ILb2',b'SEEG ILb3',b'SEEG ILb4',b'SEEG ILc1',b'SEEG ILc2',b'SEEG ILc3',b'SEEG ILc4'
40552,54.91184520375728,-55.19338001869611,152.0676404369849,166.27778058102373,40.33074926737201,44.09668073319062,72.11558138256524,73.56878319422488,149.74373527839174,38.76977222113098,56.58819979006957,40.35814073590701,0.9539314597097532,-37.50285809409475,30.467743186777863,48.65423710957915,239.8208929886197,20.760593943555804,-42.4632514271688,-49.20616575556967,-113.29550141371232,-74.14911724555085,18.45646660727311,109.02476126187912,62.28500009439431,108.82734284702104,54.7362743794687,-41.600651424317846,-102.78064205631163,-32.49191041329882,31.40196506330592,74.24138744618409,157.08590813656116,207.53855054108732,119.368046347307,-13.458827563359868,-30.076433000760545,8.532989315162249,48.913431358506,81.4236198819021,208.4011053620493,231.0518599585648,166.91540513686937,6.084960036171874,38.2961763087592,64.63626116392605,89.00568982757618,121.89687953373706,151.5762395567334,188.58609416360196,99.42467829814616,20.67390024350824,60.35626036498071,76.74523506755334,123.2495169004862,132.2069800066172,59.69739197141327,99.38074881618446,64.34468255482842,36.070415849960106,61.03726448191247,73.85886580558774,125.98520330148476,163.10384542240553,102.95150203433532,189.73269397106884,-25.664899882245777,-76.68601496997015,-4.89362353688767,120.4789381160382,93.84715629053127,-27.0245690301327,14.911565595531496,141.8459858003863,118.98829166679188,98.55517857272407
40553,57.911236833504965,-58.29860745478622,125.33158772730472,122.4513139932428,29.266941250426235,32.54644700779861,61.00409187666846,67.84326239997999,155.32857417665602,41.10521650180755,43.08360789274179,29.60235016418656,-6.49482800520045,-57.03516569375898,10.087034328204624,44.07909159647907,229.13766519084984,13.85282852414347,-56.3780258458064,-55.867977678528526,-125.61883281378891,-95.39257288292764,-4.394797091049335,94.1826541713096,40.9989487943058,101.27040617036778,40.09863984177846,-51.46652551317612,-101.40573207676069,-34.54272993636628,22.24797192042115,67.46318985540907,141.0271717918793,192.3418763265278,107.5648493747074,-14.215263351969172,-23.643882894323887,12.492203365158868,44.04734701645568,75.41922192880193,196.46970036860472,216.62563910380376,159.28912406162829,6.138255721346901,37.28688090374549,57.51883881952818,79.30940363758914,112.1319951386988,141.90559117250967,177.46610071927066,96.47282145470852,21.382076262391315,51.21927191238961,70.0879080657041,117.73164295159248,134.0705557604441,54.795888265143965,92.77505478810276,63.02357063842387,36.5256530181005,57.9909762563448,72.91183885610103,134.09779128834165,152.4641981965518,104.80451351508265,183.57146404555616,-31.735800339042346,-82.21565751768753,6.377927940279129,116.15969060356797,90.48347720589098,-40.19821848859104,-13.4481098705628,149.960559236025,129.59411107108917,98.64618464206642
40554,58.15406895986264,-58.62018754989788,106.3339176999948,110.35972219443109,26.90733063048969,26.74551558319744,52.62768304825021,70.65529540639103,160.25368434704836,47.02568705283156,33.676940000446734,23.21030249721957,-5.7286793732925325,-64.93599397221259,1.8688881846390453,55.31988408335327,221.7370193032662,11.755138111072627,-62.9002707795442,-55.37497427544969,-126.1382066262607,-100.44643297391256,-10.44847240973116,91.91445757331743,29.95755158559551,101.36533692186224,34.97718865393457,-51.093171417147566,-91.2370071873852,-25.55592176385775,25.37929872090219,71.16496020404631,132.16872673835647,182.8796079677084,103.876629116629,-5.155753757694475,-6.741603445535434,25.779071904132657,48.13459420969732,76.9513982329416,191.63221766579443,208.37166713451705,158.4639089892696,13.930709410278444,44.76054528252385,57.82527155309209,76.57762034360894,109.1739614120551,140.86516725290574,174.54465895216373,99.87079555924124,29.01048463055473,49.476926884634175,69.5660559223211,113.5670212467414,143.3658876057431,61.26672068207739,96.06143354474048,70.31699552633621,46.61920565637054,63.10164640861871,77.82854413747434,139.73080925272376,145.02996576067022,116.14693739243006,183.38432525432384,-32.920363639473955,-81.17463923628385,22.82115981735304,116.67888297130808,91.26706933609177,-44.99593688056503,-23.313193669786116,149.02722276263785,151.19612414071688,101.07073078131768
40555,56.28875261173848,-56.74386092640799,90.46420166695069,110.3723442044422,29.764424118685834,26.394228654742264,44.580512507799845,74.32464458923216,164.06317483983162,54.29798325095404,28.03855782766934,19.946160252335535,0.6402482737980759,-61.39634831639449,8.244434580507704,71.9446969938536,219.91398901261215,15.922535748304105,-60.70514743997328,-47.84088340036229,-120.22346817101828,-93.04337063843109,-0.37707950733177,101.68896749980868,24.54364163855643,104.427700193558,36.96851163489852,-42.515741940501904,-75.26869226515338,-10.41089520863358,35.74546905963758,81.8121159604361,126.84183387252752,176.4776392285015,105.81096622966696,11.35981566725388,19.26262039014942,44.87175952867244,56.64506015235273,81.75534851059341,188.71377267276944,201.5240926280897,160.85860995506116,24.81363777342312,57.02627173806519,63.69129803416315,78.54370453334705,111.60567392049808,142.78349367603022,173.04526685695654,103.64289160989942,37.19159061119232,50.13365503534801,70.98270392143814,109.8356197785947,155.1845651539563,72.33316118971086,101.49167632462569,78.3306297576827,58.12415543258578,68.7430780611889,82.44990260949723,139.5594719070427,137.2608984366349,128.57917312718286,185.11750995839475,-30.02195195623737,-76.75531233298832,40.87067162881123,117.9679514424722,93.04060906813012,-46.1563753787268,-11.259197066395522,131.91133302923006,171.2346882387614,104.02634979901852
40556,56.3962733354473,-56.736974387079805,70.68019790143202,100.28163406271736,29.103264441786656,24.86670458338478,30.860563386083317,67.07786353954754,165.49115577067238,57.61024012945804,21.69035096274057,15.981624076334906,5.369740234767567,-56.009733027819244,16.907882783520943,70.68605933961449,220.84308613858235,22.9972879089319,-53.99802013973981,-38.88319662547846,-115.83443998004006,-86.40908606109808,9.619398065002688,105.46811752863734,17.66607082903854,105.24355542655934,39.59118974430479,-33.316321035338945,-60.390510206365896,-0.6108079583391484,39.19818658801081,86.41928578581627,118.5045051678938,167.51722737709207,106.50052241000408,27.140882229428684,44.26582124783605,58.308537687148124,58.76968146183409,81.30464934646406,180.7175727432882,189.77209086535288,159.49473641505037,30.46455888860787,64.22576999222235,66.60285652326966,76.64395564709058,111.06322591551108,139.42090289708923,165.56162250011636,100.48111474522467,38.122794466157416,45.185927696391616,66.1433283348943,100.84036439372554,157.83342884187965,77.79763447034662,100.87064001539488,78.05309687072027,60.98503435492865,65.78402011768048,78.45901401664403,127.96906035970294,122.9476214036536,132.29688583005526,179.3883231099912,-30.630370785194927,-76.0198665921232,51.53263593120794,111.74782530502468,88.74005250523788,-51.3689329708612,5.958364987605826,102.69881104125048,177.6381726548519,102.00306898455408
40557,60.66478839620376,-60.93626123781237,44.72039241914444,75.22840318641545,20.59562133488022,16.81314051089297,7.599299668994316,47.672712722281496,164.261675410743,53.998061839736295,10.7645128184876,7.896463561645618,4.60142164571644,-55.65097351642047,17.758110595856923,51.98362592343717,221.54683017300724,29.03620362560722,-46.86128072022018,-33.547411140520936,-114.37642242026284,-86.92383891036496,9.947527817977054,94.21975255590831,7.372497127372412,103.00060191390207,39.34076523704129,-28.392564324248795,-51.10304745085335,-0.9847541621676692,32.5937297816295,81.98866265849065,105.47788777824812,153.44441078505633,101.45761241185431,35.81766950969588,57.9203259197057,58.405364448743626,51.8504473916085,75.22355480520383,166.2481201410499,171.0653361422715,150.3133182092107,27.34233958095533,60.17391193380078,60.48835106583244,66.9487740799244,103.3680035300139,127.60661206061036,150.3098279448616,88.89806511347689,30.736778622913327,32.38718024307189,52.52295087352212,84.11473617375468,146.4711253384856,73.9671126323206,93.21699838792006,69.063531605289,53.37379689948,53.47515293400746,64.69827628427939,104.6758829120557,102.4465084466148,125.06408559485394,160.963325150073,-36.93614394181193,-80.19622511976225,48.98939439010297,96.60521267909196,80.46169477239052,-62.934978866549805,22.1789638818709,71.75331945357397,170.77967608640907,92.40253636185636
40558,66.3709662819734,-66.71129704884636,17.243922916235643,41.61082623069338,8.757482228167806,5.083110315704037,-19.69431906614784,25.30089077855428,162.50676222174093,46.950489721924406,-3.203491301443932,-3.0448381955391506,1.6461754134668931,-57.29508883514567,13.753608583121272,38.72157808485935,221.83217751905,33.47581114461221,-40.19848708083634,-30.944308718871905,-109.4424917621254,-88.13848904437583,7.185477987054521,77.65906013116025,-2.8314874078242585,98.89494014230696,38.09352594023385,-25.473067130518608,-44.16492484545105,-4.564710823310978,26.32782676342792,76.40686573480176,91.96840071449606,137.12776161922446,92.33840192745645,37.95519803308007,58.88867435214868,50.14962038162463,44.25589295232955,69.71041565738436,150.90496216455512,149.75537473641367,135.55495025328952,19.122695812697884,47.61493861269342,49.0034995389519,56.151702831029866,94.385545181867,111.89391247833348,131.78331053532006,74.13050747486895,20.717178178181868,17.78695480688304,38.00639376116188,66.31531961785174,129.77813513193416,65.86243884671023,83.36626855679309,58.179837103306085,41.913784546856746,40.38574701428752,49.91679984311682,78.4283748982271,85.1095622985011,112.42079637890907,136.97924399895834,-40.10769541587536,-82.88922473752706,36.67325547719571,80.13197978676033,76.97289902652643,-76.5382653642459,41.802609990890005,51.29352764238656,164.3185007061141,80.61598473068122
40559,70.09692255628421,-70.45409946726608,-6.459262269397055,7.912177823501402,0.4318135453118112,-2.6527906344463066,-38.15225527365987,10.914651378872469,160.6970492869284,41.36800475835761,-15.368734437382471,-11.721997580368978,1.9700789581096685,-54.10631048932428,13.876340563341804,46.28060656330822,221.59877561492397,36.828158866078496,-34.933002413464614,-26.999770386779414,-94.3383864528956,-81.19701539454023,12.069885857367115,70.48970779190482,-8.740712799568662,92.49688861342848,38.02051247189237,-20.21163162566318,-33.62300331547571,-2.167286819676143,29.72720291618684,74.00739957791863,82.21499714106677,122.4231551061384,83.39606891355649,38.70503950919145,54.22705517023952,44.94021142160235,44.16407450431512,67.65425393889805,140.38917828309403,131.75670514381892,120.6180977226131,12.356387801935862,35.312001263515604,42.201507759222615,53.83532044977469,91.5843372656006,99.18781398754408,115.84797840468124,62.57584987649949,14.393142709198653,9.519432313271103,33.6691465486237,57.55503917532577,117.34665175304764,59.914299416282965,74.98242795101403,51.19591896624284,34.21581724161054,35.70090200413664,44.560324584354646,61.13811573322561,76.8586620614376,100.97831865474326,121.0334216716088,-31.70002809315809,-79.43482242191071,20.78442050941984,70.14662417346833,81.93882577571522,-86.70935379901316,63.20271762852804,50.40022123736095,171.623071341662,75.04355637944204
40560,71.64640287882047,-71.80822856994455,-26.56237471073545,-18.306793030416397,-3.62917745182313,-4.429295460641184,-43.79316641561068,9.227569688350364,156.36619074183454,37.3627490403681,-23.958085072132608,-16.287213237777436,4.543399579373028,-46.56745447502541,17.778126952968954,64.11234224990096,218.23174350668745,37.17360573097943,-34.51652631929314,-22.00287623885432,-71.37273647299797,-67.91510233787724,21.82244578123032,72.37175261906432,-10.394899128783605,82.2895956780642,37.0284500844169,-13.605537329826308,-20.41221233914465,5.834269410839334,39.1324186916268,69.46696047126744,75.7664741681126,109.58152382885314,76.09821036405022,41.03268322405075,50.97614166507933,47.90481831685557,51.15438574568356,66.61765393651676,133.91686580575666,118.43541267780893,108.84713706803724,10.5108163546554,29.79488134857966,45.85758824875524,62.14123631799784,94.49847040658273,91.72790198664282,104.6213413194272,56.77666027018294,14.03804163584862,10.887872840798972,43.36012972267413,61.36388170367072,108.35943324676438,57.72310410081659,67.95923107815281,49.18723520100293,33.532165671500685,42.04529765988667,52.05224038326469,59.83517302827676,72.0719345108141,94.42610313536926,116.36332039405436,-14.410352750857712,-72.56010813147309,7.37891777243595,68.78472021330889,91.14568299443296,-91.81631491375649,83.24081225643188,68.20225093608339,189.9736598900388,77.53754684251413
40561,72.56819429195853,-72.48701707490603,-46.57745900472537,-35.46506558614631,-8.229878313309962,-6.881478505391925,-47.71506023273769,17.276537341612194,149.39288458631785,33.518643076754294,-32.10040114945498,-20.92339906534621,2.4653542018122447,-42.85413720945519,13.988103493825918,66.96121194484688,209.5240914787305,32.538058673107855,-41.818198107413146,-21.352315252933664,-51.20009975265841,-58.42471763619937,22.62275182999157,66.1846907534992,-11.8473510604577,68.82254258616855,31.383774190343683,-11.080138548013537,-10.71863490249968,12.526243612600153,44.097319855182754,56.92836900804661,69.42200840827027,96.69508900507223,68.72783443244165,43.10729382540579,51.46193509485949,55.56229590015147,59.39396780851372,64.4513871423553,127.0500706771346,107.1457058412497,99.86776486036564,11.91977686500237,30.590520553408457,56.13910614852149,75.08410908883607,98.2813308894888,86.68920069522581,96.20417033398716,55.10368775716515,17.006465091744072,18.493505596166937,60.908976858113206,71.96692692625396,99.31433542788034,57.280894121200014,61.14950847855959,50.165323418592,38.03928833070573,54.950838607788825,67.32461955969544,71.85934599173675,63.34332227586219,93.47319622792575,113.78391300363708,3.139860599620956,-68.09489366405393,3.7781950292945257,73.03566755200372,99.36153624178765,-94.5793979203849,100.69496754152364,94.55958365151274,204.44358528762285,82.9335372565579
