,Unnamed: 0,b'SEEG GLA3',b'SEEG GLA4',b'SEEG GLA5',b'SEEG GLA6',b'SEEG GLA7',b'SEEG GLA8',b'SEEG GLB1',b'SEEG GLB2',b'SEEG GLB3',b'SEEG GLB4',b'SEEG GLB5',b'SEEG GLB6',b'SEEG GLB7',b'SEEG GLB8',b'SEEG GLC1',b'SEEG GLC2',b'SEEG GLC3',b'SEEG GLC4',b'SEEG GLC5',b'SEEG GLC6',b'SEEG GLC7',b'SEEG GLC8',b'SEEG GLD1',b'SEEG GLD2',b'SEEG GLD3',b'SEEG GLD4',b'SEEG GLD5',b'SEEG GLD6',b'SEEG GLD7',b'SEEG GLD8',b'SEEG GLE1',b'SEEG GLE2',b'SEEG GLE3',b'SEEG GLE4',b'SEEG GLE5',b'SEEG GLE6',b'SEEG GLE7',b'SEEG GLE8',b'SEEG GLF1',b'SEEG GLF2',b'SEEG GLF3',b'SEEG GLF4',b'SEEG GLF5',b'SEEG GLF6',b'SEEG GLF7',b'SEEG GLF8',b'SEEG GLG1',b'SEEG GLG2',b'SEEG GLG3',b'SEEG GLG4',b'SEEG GLG5',b'SEEG GLG6',b'SEEG GLG7',b'SEEG GLG8',b'SEEG GLH1',b'SEEG GLH2',b'SEEG GLH3',b'SEEG GLH4',b'SEEG GLH5',b'SEEG GLH6',b'SEEG GLH7',b'SEEG GLH8',b'SEEG ILa1',b'SEEG ILa2',b'SEEG ILa3',b'SEEG ILa4',b'SEEG ILb1',b'SEEG ILb2',b'SEEG ILb3',b'SEEG ILb4',b'SEEG ILc1',b'SEEG ILc2',b'SEEG ILc3',b'SEEG ILc4'
Unnamed: 0,0.0,-0.003374196210370716,0.004302803352573837,0.00018599921308764384,0.0005258744431907408,-0.001815854135604162,-0.00470338690848058,7.45106589528389e-05,0.0003188585183606625,0.0005644013496011975,-0.0017213113876676511,-0.0030156052325785586,-0.003184510877022013,-0.0031254953696767712,-0.00048069146845890713,-0.002459376015290779,-0.001003055058819147,-0.0002622257406997112,-0.0008816950176038616,-0.0034836033042209076,-0.006648615153532197,-0.0062781865316864,-0.0023493901306728816,-0.00022157033798957137,0.0027100555784473545,0.0010321136110205882,0.00024980590956900873,-0.0022346450124152025,-0.007586891988439643,-0.006273580941228309,-0.005541460841463647,0.0007334787777997913,0.000995591807292153,0.00116426162624948,5.78380054345974e-05,-0.0007291150709508808,-0.004713313820658307,-0.0028328438672141822,-0.006086380518554816,0.0018194092064845158,0.0019260454463899662,0.0014938197221289395,-7.669670357725464e-05,0.002267500895771275,-0.0010385951571362947,-0.005154714720939786,-0.0044283927644029365,0.0027230886558373395,0.002831643807199192,0.0014652763522510384,-0.0010930523070130618,0.0034352190483488546,-0.0017183867637091935,-0.006289145704379347,-0.0025870840325072095,0.0029176065668707046,0.0036650137108144272,0.002720859622516521,-0.0005347509164270768,0.004121621982443489,-0.0009378757801989005,-0.0008033692659001235,-0.0013145466652521342,0.002904420215350785,-0.004733786871285077,-0.0031695057680992673,-0.0026303801862996943,0.00013268990082654573,-0.0017139169303182402,-0.001485223644592217,-0.0011922287753377543,0.0012926356958513703,-0.006337577635694857,-0.0045789784232723825,-0.0011583630451041838
b'SEEG GLA3',-0.003374196210370716,0.0,0.5051478240641308,0.48895366968673676,0.5344136022726935,0.2929706681683246,0.10146246438436397,0.17277009634472107,0.5177180051745405,0.7042573599380307,0.5171018477328798,0.44949082848822813,0.4262406176049639,0.4118588777828158,0.2558748324879361,0.3774703594315709,0.44560390765655733,0.5079268070781565,0.47488889909165893,0.4431668192052097,0.4527442001212908,0.38191437933490063,0.281028446826068,0.4965767924883357,0.4665394858728392,0.4901819099083796,0.42301101975687105,0.45337293663076816,0.39994043048839617,0.1690127835448669,0.10033968558384045,0.5405770094251878,0.5333806128062494,0.5291308824034344,0.4552002110758457,0.33294921125597443,0.1736309521911595,-0.06789879062937391,-0.05746500202065352,0.5820768437698363,0.5514064756572342,0.5095461369014306,0.2600052065989575,0.07862430023555685,-0.035069202016911556,-0.15074982033851722,-0.10162280497315561,0.555015497258788,0.5323558455021561,0.3991161348546922,0.13488574788707772,0.040668748267503434,-0.15991085395778268,-0.15302053442886301,-0.023149819962910993,0.5091165140613612,0.5176332815204816,0.3816792568873744,0.0351642853665258,-0.10518914430429158,-0.17994904632159067,-0.08953691369908072,0.14783664127573948,0.4077042127464711,0.47501492514792826,0.5438784859692883,0.5721838448461698,0.3611271711063312,0.4963993299314305,0.45578060346970267,0.7199386275572326,0.09072530027039218,0.22326798461008784,0.4195495210998925,0.49650609689933806
b'SEEG GLA4',0.004302803352573837,0.5051478240641308,0.0,0.6233040456376868,0.5187371476091188,0.2815219476365791,0.07757516199918457,0.31406324710587835,0.4976456932468704,0.4355933389661336,0.3685667443959086,0.26408302008081275,0.37030163760011947,0.41686435314311093,0.29391129031695445,0.29000675383635666,0.449643693559177,0.4563191407734292,0.329256907108057,0.22682804317522987,0.33108793478836274,0.3578643744009263,0.35220020312490935,0.42796063518795263,0.37247513167782415,0.45449462543942193,0.3762893803593269,0.2867633578279797,0.31746401791848633,0.19079068059494053,0.18582838157316683,0.4009949025016155,0.3986838668406163,0.39715558572415294,0.3421426766831229,0.24949395456532675,0.1434548432060614,-0.0026182976269016837,0.03279439094714969,0.43074110195004284,0.42187373482958795,0.3555946154712397,0.19425066519023212,0.14021160384541909,-0.01550007441384032,-0.04926665074461013,0.020418878467016555,0.42888045391476387,0.39374604961489107,0.29433303665421223,0.08773302461606557,0.02424487318175234,-0.08220193174900535,-0.090288666544176,0.12110510497550021,0.38657274474096914,0.39447566524913424,0.2726087603549288,0.026078681396195687,-0.06894587262906234,-0.14377099744722308,0.02294666910875136,0.09750138690177457,0.19968463410859114,0.3184910929634554,0.4785792894798364,0.483736818959721,0.23010951268382607,0.41952588655444695,0.5187556188095732,0.5533385105034088,0.10891777326051535,0.1940781640651463,0.17910056398789825,0.4260534832201989
b'SEEG GLA5',0.00018599921308764384,0.48895366968673676,0.6233040456376868,0.0,0.7877301053063888,0.3418016431651759,0.19125315070022914,0.3219873692244193,0.5824596243611108,0.5446928753234602,0.5365477526980522,0.5650470724991734,0.6138937106681654,0.5616976092315603,0.3200875004223824,0.4277856229262112,0.4295265156405857,0.49657254449875504,0.5262081584928662,0.4764330147684843,0.5373003413793299,0.46876519472589007,0.3213097122117516,0.5104942183565051,0.46396891643796223,0.5317695347785606,0.5200533123814973,0.531085476927018,0.4281548332315633,0.1320526813802082,0.11580148948476825,0.4917346170141951,0.4800318980434207,0.4948409201135155,0.4913672293193377,0.42108875767502224,0.03898112754890824,-0.2278314042487038,-0.06542730830338313,0.47841617560503913,0.4716993595190782,0.44312325040202444,0.358505398008478,0.22714177168273988,-0.10285461935056599,-0.17014387419534915,-0.0043045441455719325,0.4635484623790365,0.4473482757164382,0.4096450148079859,0.22958508205687098,0.04026710412396476,-0.12089917102164667,-0.029378618971359106,0.05300634283944331,0.45259808264836054,0.4768403118382544,0.3546400588818289,0.07039160498315128,-0.18501092732821983,-0.17018098431177844,0.02231356571676684,0.09028338503268189,0.2712388580059098,0.4234849414074497,0.5168762586214998,0.4826984398476511,0.3399090043624468,0.4914572148697135,0.5288112691089292,0.5876534974837628,0.2453401831678477,0.3187527225044575,0.2800333684917312,0.4992376850222753
b'SEEG GLA6',0.0005258744431907408,0.5344136022726935,0.5187371476091188,0.7877301053063888,0.0,0.5405989569011732,0.32509680410375236,0.35931090241785324,0.6530307392971854,0.6245361520138373,0.5674016266328686,0.7220757313539377,0.8207060613843907,0.7847383128236521,0.444170814608404,0.5170035712075232,0.568500778803977,0.5632651649306332,0.5839640900040548,0.6275138534935198,0.6891118307132381,0.625635333571839,0.4791983953391144,0.6496520902862701,0.5858113623832987,0.608873027662024,0.5649648957837256,0.5941574472945327,0.5627900221369424,0.2814645392955224,0.25570757240075653,0.6350147309405152,0.6092727844844341,0.5932840525449958,0.5484689703590699,0.43738729673814947,0.06737898392614952,-0.15454004504206384,0.03535093647412424,0.6318811390258187,0.6092744103245679,0.5442274576709838,0.31678042917913807,0.11265946891898586,-0.1685981059570699,-0.16474955520778511,0.02945856990665086,0.6035726503000182,0.5641683529773157,0.4467699742889775,0.167961360510804,-0.018706861962215056,-0.10695275659453861,-0.07829715847548062,0.12456269646878382,0.5999989601219661,0.5794444583116276,0.43353481120715837,0.03416225837172817,-0.13331546621496052,-0.17470559856290702,0.057059358470858246,0.22382844813726965,0.34945434687804766,0.5535359326745279,0.650440828675092,0.6052753617512474,0.38222429871319147,0.6073681713787968,0.6514337902935421,0.6343781846076791,0.2655505166609113,0.3202946615503217,0.28823284655185705,0.597185482869199
b'SEEG GLA7',-0.001815854135604162,0.2929706681683246,0.2815219476365791,0.3418016431651759,0.5405989569011732,0.0,0.44924130707996895,0.14969347059295704,0.24431143884379272,0.3732743936010314,0.34920411168898335,0.18686352179286617,0.30641031234294447,0.4184773472447651,0.3161142921094214,0.2231140141565753,0.20828579057989746,0.20710819646496487,0.207945156524438,0.1353589936829236,0.21085452858587567,0.21727827200231933,0.24011912315929945,0.30590132804553255,0.2716112487902398,0.2662857164786548,0.2134576357760873,0.17884921693251793,0.21031315187102576,0.17195432095926477,0.1894126494329735,0.353091415860312,0.30986066860208394,0.28350635828968934,0.2589428908638704,0.24267864804843853,0.24999206930347007,0.06918886074570883,0.13423452936420027,0.3526774798224887,0.3170603227595291,0.27202484070935923,0.21669510305711448,0.1603093505801038,0.20241320938338078,0.1038616800424213,0.20672082444989448,0.3551182092358961,0.299846059546272,0.30353596458130566,0.16826986119452128,0.15559535348782844,0.1390903163036718,0.1377996948244702,0.22715761431731968,0.3476334032216656,0.36400639005323865,0.3639617707673946,0.15678607885590748,0.1575929128034615,0.0719810687092456,0.1569599711017932,0.2170489907344973,0.10381231635282817,0.2933307582428451,0.33031822898028096,0.3150711199855704,0.2481346724172557,0.3394777145045751,0.3914896572686207,0.3462663707370442,0.19129171842006887,0.03926370190510414,0.1883553042881976,0.20514553560095972
b'SEEG GLA8',-0.00470338690848058,0.10146246438436397,0.07757516199918457,0.19125315070022914,0.32509680410375236,0.44924130707996895,0.0,0.13990728888818943,0.2052554529561794,0.15589451912082095,0.03654469353355427,0.15662505415400008,0.2596149540900109,0.3474627437372242,0.38789724738191683,0.1002273042973615,0.10627381475057891,0.11228485673471138,0.10429039662203446,0.19201995295733718,0.2685366943934357,0.3078701520713728,0.25993437055600394,0.2061043925347403,0.13587120629033994,0.1338728639360821,0.10576803431093854,0.15971851905254605,0.2138143771447568,0.24503683252933117,0.20277009304962826,0.15453758174767857,0.13615418632013618,0.12398943349429088,0.10700020159527161,0.10055972834372805,0.07509203296353775,0.08782688024703021,0.16180309276862173,0.12175822609397656,0.11331383919859385,0.08209828573063688,0.05423188490689483,0.03140579804242577,0.02007107895578156,0.08340237102260024,0.17858628539804974,0.11672404353757039,0.08539004003933783,0.0423261701753567,-0.025520405973038666,-0.09849303690173007,0.030459051730988746,0.058553744140055895,0.22932879183942895,0.13361616279842112,0.11171760719501497,0.014714309659396236,-0.13683499442258806,-0.03342153412490554,-0.02229915968311991,0.1262280492502259,0.18988124330993592,-0.09607246166688334,0.09867731440340831,0.16284483043946685,0.17922704698958508,0.09452649597121045,0.13112213692186414,0.13541333547129994,0.1749918028235378,0.16278306381489002,-0.09191726140368206,0.17946582356066712,0.18336259338688463
b'SEEG GLB1',7.45106589528389e-05,0.17277009634472107,0.31406324710587835,0.3219873692244193,0.35931090241785324,0.14969347059295704,0.13990728888818943,0.0,0.5968574451458509,0.45041600295703504,0.16873846679085674,0.25494033402553745,0.38755188486084685,0.34908012203129113,0.08713905614355806,0.5216895125148678,0.49288581521872904,0.4421965681667096,0.24355594537976208,0.20422176411830445,0.35519291301225153,0.30625869397172667,0.2645635040899834,0.40472263620921023,0.3941594948526983,0.3732888060267244,0.31465728343772753,0.21349853167999638,0.2274822949272374,0.02101649537944242,0.13974051647837074,0.38273170455869876,0.4440266605351488,0.4313410093237207,0.34929660649942135,0.19447378746875577,-0.19066454879124853,-0.3251746359633659,-0.09911510405639892,0.3600220569937006,0.4103190406919533,0.33823534620732165,0.19058063458641644,0.059162105642191196,-0.35800081191803795,-0.3567222010479633,-0.0637122668955768,0.33725402742142835,0.3552527021952894,0.25748490193742324,0.0940772329941368,-0.06042594329289139,-0.36367805238864753,-0.27955788490707967,0.14943240760062634,0.3037601582468642,0.31339386713265366,0.16796134275097002,-0.0807130668559519,-0.31189305706389825,-0.38101275362844383,-0.04331260413062845,0.1347049850477395,0.13200057554257355,0.23801918726577312,0.26859925972499343,0.256486571630648,0.21101441939320845,0.3129423617333999,0.4182845903067976,0.2764263657420393,0.1933834637974122,0.28418103900849034,0.09713572229477806,0.30974946929645714
b'SEEG GLB2',0.0003188585183606625,0.5177180051745405,0.4976456932468704,0.5824596243611108,0.6530307392971854,0.24431143884379272,0.2052554529561794,0.5968574451458509,0.0,0.7095853164775079,0.4260339897944535,0.5389634956798177,0.5828416728135987,0.5096661573035682,0.2082044502746966,0.4614303878223635,0.7381218649979358,0.6973399342487441,0.5486558238766477,0.4731751706984348,0.5068380249462299,0.4381756815698974,0.32219664880673343,0.5793288247160154,0.6253711299247906,0.6478570195921557,0.5557692326093376,0.48308921005708744,0.4538399040222728,0.1878803014830133,0.18642821589263087,0.6022147894160075,0.6394246632945619,0.6522529739395977,0.5732882578302475,0.41167820131783267,0.056264491420018686,-0.1597963025277548,-0.05355363603424652,0.5848577674085639,0.6210349772829992,0.5587511335166973,0.2893854614128516,0.10297229059961248,-0.29064480707387225,-0.27510249049016133,-0.11970682607133348,0.5495617955975541,0.5529554067967216,0.41413930033331625,0.12194268490513235,-0.004717840196375329,-0.3016217041619949,-0.2295299171578979,0.014029311489463412,0.5165450490944281,0.49495323148724335,0.3714684166032931,0.009037493777635654,-0.2139985148175539,-0.2693016821903696,-0.05265146097290439,0.16582053305321431,0.2760280476446241,0.41493607448951825,0.48868518522124316,0.4423319319693601,0.35569319857128856,0.4700028977940519,0.49127260497496533,0.5295291591871557,0.21791692052417133,0.24083884500004157,0.19907550011038821,0.4348088494702131
b'SEEG GLB3',0.0005644013496011975,0.7042573599380307,0.4355933389661336,0.5446928753234602,0.6245361520138373,0.3732743936010314,0.15589451912082095,0.45041600295703504,0.7095853164775079,0.0,0.7630014614500825,0.6231792217657932,0.5450146753197056,0.48433533576861953,0.20791202900357342,0.5268594485038718,0.7226483076256963,0.8319062868762698,0.7593687234259929,0.5337377859023886,0.5080595970131588,0.3972500379136025,0.2984135909730606,0.6792528939241156,0.7100061528427053,0.7587570420208405,0.6687266214195132,0.5675339690018877,0.47024428044725247,0.1301642388872459,0.12156156704979286,0.744692303587196,0.7766914989465871,0.7805353626374285,0.6924353428680465,0.5179452636206453,0.15484540590757,-0.18514096349240644,-0.12409884651224619,0.7369830427786574,0.7497625890430127,0.7202678810109212,0.43938011440341496,0.20690854110178492,-0.14008972695142288,-0.2861211026576318,-0.15248627922006402,0.6946331023980542,0.6972988872294807,0.5824000745245979,0.27191640104455644,0.12087179484481211,-0.2966961811177158,-0.24754793359827937,-0.038460626893005764,0.6335197498608655,0.6680669520021669,0.5405059503157985,0.13560523980450062,-0.17975904764910955,-0.2636763063680432,-0.1186331278836308,0.15179939323872388,0.4196254586893614,0.42636777839254014,0.5133417887725683,0.46082763651125824,0.3956645922725731,0.4411423081500927,0.49380793568882997,0.5881828522543827,0.32041000579202494,0.33187363960436184,0.24464912830058294,0.4188133758564957
