,Unnamed: 0,b'SEEG GLA3',b'SEEG GLA4',b'SEEG GLA5',b'SEEG GLA6',b'SEEG GLA7',b'SEEG GLA8',b'SEEG GLB1',b'SEEG GLB2',b'SEEG GLB3',b'SEEG GLB4',b'SEEG GLB5',b'SEEG GLB6',b'SEEG GLB7',b'SEEG GLB8',b'SEEG GLC1',b'SEEG GLC2',b'SEEG GLC3',b'SEEG GLC4',b'SEEG GLC5',b'SEEG GLC6',b'SEEG GLC7',b'SEEG GLC8',b'SEEG GLD1',b'SEEG GLD2',b'SEEG GLD3',b'SEEG GLD4',b'SEEG GLD5',b'SEEG GLD6',b'SEEG GLD7',b'SEEG GLD8',b'SEEG GLE1',b'SEEG GLE2',b'SEEG GLE3',b'SEEG GLE4',b'SEEG GLE5',b'SEEG GLE6',b'SEEG GLE7',b'SEEG GLE8',b'SEEG GLF1',b'SEEG GLF2',b'SEEG GLF3',b'SEEG GLF4',b'SEEG GLF5',b'SEEG GLF6',b'SEEG GLF7',b'SEEG GLF8',b'SEEG GLG1',b'SEEG GLG2',b'SEEG GLG3',b'SEEG GLG4',b'SEEG GLG5',b'SEEG GLG6',b'SEEG GLG7',b'SEEG GLG8',b'SEEG GLH1',b'SEEG GLH2',b'SEEG GLH3',b'SEEG GLH4',b'SEEG GLH5',b'SEEG GLH6',b'SEEG GLH7',b'SEEG GLH8',b'SEEG ILa1',b'SEEG ILa2',b'SEEG ILa3',b'SEEG ILa4',b'SEEG ILb1',b'SEEG ILb2',b'SEEG ILb3',b'SEEG ILb4',b'SEEG ILc1',b'SEEG ILc2',b'SEEG ILc3',b'SEEG ILc4'
Unnamed: 0,0.0,-0.002591705890224095,-0.001997322694048449,-0.002766014457765974,-0.0027445466279475846,0.0005330369903371095,0.002075636121712509,-0.0015824328769883584,-0.005850407294170278,-0.006941722016453334,-0.0061336232623930035,-0.007467098929706,-0.007027336112229599,-0.0031898294878502697,0.0007283497378580701,-0.00022083020862747582,-0.012474861198949267,-0.011886322831164812,-0.015525050753262824,-0.007535339573693259,-0.003942804848169543,-1.7278676993697155e-06,-0.00017898897486352708,-0.013751064013017655,-0.00917954600847469,-0.011058204239682045,-0.007410211277566511,-0.009452097520762242,0.0009526638715228715,0.0053964451423397656,0.002800088646753999,-0.010257637323501897,-0.007094499184913396,-0.006897853906085811,-0.006798715564319114,0.0006830690640412069,0.006482067665980091,0.008085462995864543,0.004930636082806283,-0.005556839506185908,-0.003650413666573658,-0.004558408793251987,3.941015315518775e-05,0.00419111511862859,0.00525431848690342,0.006956336255340678,0.005769638726758761,-0.002321658262900333,-0.0044554313595563805,-0.003713172121902043,0.0015210156931082768,0.0033574885678977085,0.0039301750876066695,0.005821070416972908,0.003452333251249507,-0.001517038780543132,-0.0037624445967880307,-0.006463065023752153,-0.004489811710451551,0.0015935494191486675,0.00513342486607266,0.004327881313683684,0.004821605842819116,0.005768620893993293,0.004534768827448175,-0.0021200751520352177,0.0098178244632509,0.005046025786481141,0.003592274890274768,0.0013020910489662055,0.014464336216598104,0.0011934791224480713,-0.010590452493064876,-0.008591322885880352,-0.0033901228164890853
b'SEEG GLA3',-0.002591705890224095,0.0,0.4983861738876693,0.12792888685381204,0.3101663494007204,0.3912152496933206,0.09865099026411768,0.12789732235700377,0.12038137992023729,0.6450588937194223,0.5938720517623076,0.42836140680923984,0.3861772943045916,0.37021071638525177,0.26063816200020384,0.08843257233786732,0.19219620771251414,0.07838767759328198,0.37820082815458433,0.44636354852944693,0.3613870385447373,0.30359808620805584,0.23633588406150585,0.18016867916796303,0.1481080335754138,0.07587012585412903,0.2587852992853682,0.4524485020447721,0.29761372523093715,0.20274827084703562,0.10477088707136126,0.15171737935149765,0.09516597149922348,0.15644866881406172,0.2932424266279527,0.31599805750123877,0.12657913543430158,0.05777883314838583,0.10515716075577133,0.2697779697266657,0.22978030323638993,0.2464674606897348,0.2576588553604089,0.15674392304864654,0.12746470644298302,0.08088186651458362,0.16061734143686934,0.2703207088006379,0.26757305465051,0.3133130626363993,0.19717209889292658,0.12325332100225589,0.12230845611833173,0.09155364667367114,0.061762553101508966,0.2652363682243091,0.25032707881641136,0.2199518943888358,0.2116752482786487,0.22290154968283818,0.10282903694112133,-0.026609727513852332,0.07617326289956401,-0.14959309872878473,-0.18322996864210653,0.05584730651589855,0.13500292689378318,0.07783246699664441,-0.03830687921307967,0.1928351753121774,0.3337545494000584,-0.13973616495695734,0.16867723204947335,0.17410811918222865,0.21653789471733867
b'SEEG GLA4',-0.001997322694048449,0.4983861738876693,0.0,0.3276279948231162,0.1318410690621685,0.10714810956309069,0.12679486500246362,0.2843943494427313,0.1990122785500042,0.4242550695617706,0.41922920771068795,0.2136511655440525,0.1649791155749492,0.1572180347268026,0.028759533558297738,0.3159861755361088,0.08266432740317904,0.0640052285626195,0.20691620089612217,0.16033702883340947,0.1244854601334737,0.11769709818668501,0.09668388522932014,0.15233606777820113,0.13599721864430978,0.1626996687629247,0.27465899669271815,0.3114800484324893,0.17940141975903853,0.15555277173013957,0.11118345930893754,0.16992547645287348,0.16456296613684962,0.2397269213067943,0.3489952174358332,0.40257293591490784,0.18014766744747926,0.11382471762495175,0.09335020466915653,0.222139808941261,0.20266663306183405,0.2749883861450384,0.3842032913401329,0.2424487125153065,0.17616068809620153,0.13080100892029795,0.12944979039193555,0.17806605466897907,0.16586404369296415,0.2980584383966684,0.32744384391876946,0.2312356323016776,0.21124839815137555,0.13767678500594283,0.06861684395162221,0.17765596768804018,0.17947903365447654,0.2042363653226708,0.2453239762488421,0.268544916338411,0.23499704872553678,0.06327306317716272,0.16259630827222876,0.02334578656201094,-0.022237176260025342,0.06650326959200416,0.14579491046092224,0.2534881543305307,-0.01187636420207111,0.21131369655358562,0.30869103642516105,-0.0404179885803926,0.053715470019701284,0.30741077325741684,0.16415249094601114
b'SEEG GLA5',-0.002766014457765974,0.12792888685381204,0.3276279948231162,0.0,0.7117257788835974,0.5603475502015411,0.45350890180485737,0.3432902982474493,0.16346672348572758,0.4349435558271032,0.5245421687726424,0.6883236164010366,0.6229873158935585,0.5529750794941471,0.4578341474432883,0.35285786238447825,0.3401373746253593,0.4964997243618096,0.42738693781452414,0.47539883642215913,0.44574704207576143,0.39462528195678737,0.26335534332708416,0.17341334401696754,0.15523266883637682,0.4095922365451413,0.3736809002140682,0.41134047869165197,0.3887848160105836,0.3639106984269176,0.2584250721920971,0.35752398442662947,0.39294199335414226,0.4431595792103423,0.48656491049467643,0.44217117865696265,0.28302160584255226,0.19575030774160201,0.22394728421862625,0.36303313833025536,0.4027259771856437,0.4516084304345065,0.4983757603638247,0.2989516821970497,0.2851183632356655,0.19108432205919063,0.20665283213809957,0.3169608113795114,0.27079671854846565,0.42667833291120294,0.4516350751708576,0.23595762570015003,0.2929429591269408,0.2544978095442984,0.08253637377805488,0.2809918792597812,0.17576415622595584,0.24237696794697228,0.33978102324907095,0.3484850764328878,0.25983431392849127,0.0940888427877292,-0.03229647262446881,0.06928193079578558,0.1245525996938687,0.24457248594086994,0.30908624392763945,0.3268265625960515,0.16550416448142777,0.27881867870936666,0.4187291462126561,0.04781701235039884,-0.15915802105325963,-0.0036336131716204257,0.25314831390020714
b'SEEG GLA6',-0.0027445466279475846,0.3101663494007204,0.1318410690621685,0.7117257788835974,0.0,0.8751825859359594,0.43975642751505506,0.45053233150475996,0.3021324204777787,0.5882192021010505,0.5514204440241234,0.8218444455569435,0.8902534463587006,0.8205233865545168,0.5346409657165972,0.41063229793420775,0.3307719101092041,0.4934818333592759,0.5001727926673266,0.643911732089308,0.6863358515139228,0.6265058618367864,0.39057764363998376,0.1266317762083135,0.1266955701783174,0.4101608090588268,0.5427250476054734,0.5175164223775333,0.5561365349110625,0.5003379440829859,0.3104408449823807,0.25432784250139207,0.30775728299017313,0.45089287396028416,0.6075039260947199,0.5197784292443919,0.3379885261680567,0.18880735923726766,0.257586753647242,0.283249026140429,0.3526363558392605,0.42467944472051533,0.5571058118220923,0.3743839342456817,0.3255408826631413,0.2052627516863857,0.2778489972987556,0.26704645645902253,0.21798029939818248,0.4014757168854853,0.4970625365333842,0.33848637525508524,0.3598624335355806,0.2945330722609417,0.08354294442927769,0.24987028757536867,0.13502966658178786,0.18504294286553286,0.3638546226161002,0.44205025041820317,0.20458209408996017,-0.03138360692769707,-0.1626413058843586,0.018774414601027446,-0.01958778555048914,0.3315129659344246,0.3676968883442074,0.3440527808886151,0.07507567547644134,0.2050649260268358,0.4482505401879929,-0.0016180547734262539,-0.09522874874724994,0.010594986745347545,0.24347318463474735
b'SEEG GLA7',0.0005330369903371095,0.3912152496933206,0.10714810956309069,0.5603475502015411,0.8751825859359594,0.0,0.4902689900080205,0.3457333376759685,0.26466047549171734,0.5666826969731283,0.524935946813678,0.7463346777876413,0.8412039995006546,0.8394801045788927,0.5863435337498205,0.2873810810024684,0.17897351524352234,0.37275842053170927,0.4754663622793135,0.6206114102154867,0.6724825305255159,0.6368509167727915,0.37657913406831267,-0.043353930076502775,0.011700865855915043,0.32015188217377893,0.49792364103334863,0.4999538417436272,0.576736490134355,0.5909214172480651,0.36620407643772096,0.1531446087051879,0.18192720686560798,0.33312864196710873,0.5337409853201449,0.5819538086482978,0.4606821148419669,0.30972173921374935,0.35303994952602197,0.20528966018231137,0.2568938208384745,0.3386942569304044,0.6059725568938065,0.4864249368764655,0.4448403096778375,0.35029561883018095,0.3693671159941959,0.17457321609735385,0.09533069955867153,0.2946074150128275,0.5770981068500555,0.4732917435598982,0.47472630933425064,0.45641160081296595,0.06650149083090298,0.13168749618323033,0.0017581591229014141,0.033794969187759406,0.3124520380038097,0.5496849356770425,0.18079197661173133,-0.09114659321159256,-0.1820850909155931,-0.06245084793228977,0.004845795626013319,0.3503398822703245,0.40493986338207794,0.2986047851221652,0.08311739466250434,0.26099130639870216,0.47412891178317124,-0.011223936973669385,-0.119726162563497,-0.05091661670077242,0.21680103769705256
b'SEEG GLA8',0.002075636121712509,0.09865099026411768,0.12679486500246362,0.45350890180485737,0.43975642751505506,0.4902689900080205,0.0,0.28091265686766437,0.14567460014823988,0.3821174188460791,0.29491952800528365,0.3790747140993466,0.46928499299142773,0.5269341445942314,0.5747883618329069,0.2873436388468058,0.15175961603009708,0.34551356627229557,0.2796878102977322,0.35728423140333426,0.42892653053968627,0.4650384976393577,0.3969083264767367,-0.10683180438577346,0.05979891396795313,0.28425098831496654,0.23719560209730353,0.21054832179271712,0.3587322829935982,0.40774784138696896,0.271648552494661,0.060827346476787794,0.07670554926098164,0.2401318662534765,0.3240949153580322,0.3023238607104044,0.27506737293805134,0.18496329140812243,0.2462812152527258,0.0824564215074474,0.12896779713329404,0.25461537784492755,0.4115066383676831,0.32991971116401875,0.25701992351389885,0.20620496943057462,0.23072391288173985,0.06773672607237875,0.03524683650103511,0.19260577182626196,0.3742495474333003,0.3410285541338151,0.3317405040656742,0.2239412695790747,0.04834469698653173,0.15519043910547406,0.06798617545251995,0.09749035192145102,0.19580876959504312,0.3238738205651798,0.05696133737778476,-0.11433417435172485,-0.07181683614553834,0.1500122905784919,0.15291708081193953,0.17499787282164073,0.42145732245388706,0.2017497342838239,0.09133983794910035,0.10508638926936616,0.35566524805733124,0.033765184836329495,-0.08992092400845055,0.05339737586673662,0.07576629230118914
b'SEEG GLB1',-0.0015824328769883584,0.12789732235700377,0.2843943494427313,0.3432902982474493,0.45053233150475996,0.3457333376759685,0.28091265686766437,0.0,0.6680502268633005,0.3632484422367897,0.1602333642151259,0.33955876897874265,0.4114343711824308,0.4284952831260764,0.2357875732494387,0.8457311789490818,0.47896346216557373,0.4704452315340901,0.17110132681961093,0.3104860521342959,0.37798933128537954,0.4183443348819272,0.3211561800864749,0.2792817391777413,0.32651443905301797,0.3246776371874834,0.30419841898645084,0.3013542594190852,0.41849967595481924,0.28697821140837754,0.25512571091902614,0.40393804096711694,0.40090135551796136,0.4462222021462819,0.40835602703534146,0.23216355218907905,0.015557326457770556,-0.11906642590201993,0.018395424553137352,0.39569544988938077,0.3633463728987686,0.40359077095048873,0.33955380515773936,0.11846605982562351,0.00029811464811723093,-0.11050679025496195,0.051816493004745376,0.3726135588886602,0.31526315484488454,0.4108832796083674,0.3296634856663392,0.15815374316314765,0.11719793146112518,0.1314551093103232,0.07891342139422747,0.3590421512040474,0.2722514672414553,0.2896408685596469,0.4252583495225711,0.3344573115500418,0.24838337353524426,0.10289275517270334,-0.054897921058775126,0.17175671264216139,0.24088459761914752,0.32494686828743524,0.3235474495156183,0.24296429675554573,0.1262920493096236,0.10446218869775467,0.30592004971253034,-0.005453783347598954,0.04580266309826669,0.24190035127090076,0.403512516362471
b'SEEG GLB2',-0.005850407294170278,0.12038137992023729,0.1990122785500042,0.16346672348572758,0.3021324204777787,0.26466047549171734,0.14567460014823988,0.6680502268633005,0.0,0.38522071016962656,0.2174701259588949,0.40222637245757087,0.3714865608310278,0.3682974198491277,0.3256501388673916,0.5648722989517131,0.44101585299776264,0.43570217360273894,0.23297610825145862,0.2932614428029727,0.3474528399948987,0.3576755840928778,0.20167474512254738,0.0961008567230268,0.2243167834750621,0.16817221023358697,0.1238874064340501,0.2228913154745633,0.37708225883119934,0.3119461318029661,0.18540755667433936,0.14237800838805748,0.18205461370966064,0.1701130830818556,0.12668905614025178,0.23256148386517408,0.14444612830179876,0.063768887702964,0.09656870207303861,0.07662264501793087,0.06741494459835266,0.04658755733098884,0.27412172677048685,0.25528360307991615,0.12193688346117852,0.027604478626171963,0.05847886683933619,0.021242612567597394,-0.03660385183552002,0.027512780404207234,0.27706958626624784,0.27872947618590416,0.2298146216391908,0.0679555130613879,-0.08842795914339224,-0.029225776355772875,-0.0867407525404807,-0.07526530808142279,0.09668930837053705,0.18526283654808223,0.09389179169096844,-0.10020834536201784,-0.23835233475025244,0.11411867074114099,0.17594671649198243,0.35480825787200965,0.2928699829880398,0.25274195466309696,0.1256061217206829,0.0404603845670443,0.28007710438827366,-0.03400825796698337,0.16164588296583562,0.2388468164959128,0.4029670204990753
b'SEEG GLB3',-0.006941722016453334,0.6450588937194223,0.4242550695617706,0.4349435558271032,0.5882192021010505,0.5666826969731283,0.3821174188460791,0.3632484422367897,0.38522071016962656,0.0,0.8486609883595497,0.6917720456962724,0.6421104521549237,0.5886983454063187,0.4540698220932335,0.3666873846522775,0.42983552627196836,0.6162031661374303,0.6832706406282927,0.576314344300589,0.5498286175805432,0.5036100580451278,0.3341948913267934,0.08148764705329492,0.20308640430542574,0.445976240199175,0.5092276710033737,0.5028744053507233,0.4586724627148262,0.36953929424095444,0.19420468759186843,0.14035824827978075,0.1810963752560782,0.3491751395882309,0.45947137319170545,0.42559617991848164,0.2083987838006211,0.07868301164871064,0.10143040186783803,0.20839632388830306,0.2186381118258306,0.30110469995788874,0.45161433584608224,0.3170456100622976,0.24033175246545566,0.09024529690266814,0.13905567651123663,0.1621312758261099,0.13794785816943936,0.29270972841872644,0.40925135018309083,0.3016919188820091,0.2745820741696806,0.10387206538094874,0.015716389719236917,0.16210353381777698,0.09923472561772016,0.13065920141336462,0.229273710111227,0.32485856552109943,0.13364358855471192,-0.048471345483484564,-0.05594094162753454,0.05265503221524616,0.014724593507696608,0.2210089618153208,0.29061761220946253,0.2846795607390087,0.08850751242861986,0.1443789249068013,0.42237698244546956,-0.08428977097413404,0.12350692031545259,0.26704312196844415,0.295430447441165
